"","source","source_id","source_site_name","site_name","latitude","longitude","phase","phase_description","phase_code","age_start","age_end","taxon_source","n","prop","reference","taxon_detail","taxon","genus","family","category","founder_crop","edibility","grass_type","legume_type"
"1708","ORIGINS","224–396","Iraq ed-Dubb","Iraq ed-Dubb",32.32,35.67,"Late Natufian","Dates estimated from Colledge 2001 Fig3.2","IEDU L-Natufian",13250,12250,"Lens",6,0.00881057268722467,"Colledge2001","Lens sp.","Lens spp. (incl. culinaris, orientalis)","Lens","Fabaceae","Pulses","lentil","Edible seed/fruit",NA,"Large/medium-seeded"
"1709","ORIGINS","405–405","Iraq ed-Dubb","Iraq ed-Dubb",32.32,35.67,"Late Natufian","Dates estimated from Colledge 2001 Fig3.2","IEDU L-Natufian",13250,12250,"Linum",2,0.00293685756240822,"Colledge2001","Linum sp.","Linum spp. (incl. bienne, usitatissimum, mucronatum, strictum)","Linum","Linaceae","Wild plants","flax","Edible seed/fruit",NA,NA
"1710","ORIGINS","419–419","Iraq ed-Dubb","Iraq ed-Dubb",32.32,35.67,"Late Natufian","Dates estimated from Colledge 2001 Fig3.2","IEDU L-Natufian",13250,12250,"Lolium",8,0.0117474302496329,"Colledge2001","Lolium sp.","Lolium spp. (incl. perenne, persicum, remotum, rigidum, temulentum)","Lolium","Poaceae","Grasses",NA,NA,"Large/medium-seeded",NA
"1711","ORIGINS","217–409","Iraq ed-Dubb","Iraq ed-Dubb",32.32,35.67,"Late Natufian","Dates estimated from Colledge 2001 Fig3.2","IEDU L-Natufian",13250,12250,"Lupinus",2,0.00293685756240822,"Colledge2001","Lupinus sp.","Lupinus spp. (incl. albus, angustifolius, pilosus)","Lupinus","Fabaceae","Pulses",NA,"Edible seed/fruit",NA,"Large/medium-seeded"
"1712","ORIGINS","223–394","Iraq ed-Dubb","Iraq ed-Dubb",32.32,35.67,"Late Natufian","Dates estimated from Colledge 2001 Fig3.2","IEDU L-Natufian",13250,12250,"Phalaris",17,0.0249632892804699,"Colledge2001","Phalaris sp.","Phalaris spp. (incl. minor, paradoxa, tuberosa)","Phalaris","Poaceae","Grasses",NA,"Edible seed/fruit","Small-seeded",NA
"1713","ORIGINS","211–422","Iraq ed-Dubb","Iraq ed-Dubb",32.32,35.67,"Late Natufian","Dates estimated from Colledge 2001 Fig3.2","IEDU L-Natufian",13250,12250,"Pistacia",138,0.202643171806167,"Colledge2001","Pistacia sp.","Pistacia spp. (incl. atlantica, lentiscus, palaestina, terebinthus, vera)","Pistacia","Anacardiaceae","Fruits/nuts",NA,"Edible seed/fruit",NA,NA
"1714","ORIGINS","207–389","Iraq ed-Dubb","Iraq ed-Dubb",32.32,35.67,"Late Natufian","Dates estimated from Colledge 2001 Fig3.2","IEDU L-Natufian",13250,12250,"Triticum dicoccum/monococcum",10,0.0146842878120411,"Colledge2001","Triticum sp.","Triticum spp. (indeter. founder)","Triticum","Poaceae","Grasses","wheat","Edible seed/fruit","Large/medium-seeded",NA
"1715","ORIGINS","279–338","Iraq ed-Dubb","Iraq ed-Dubb",32.32,35.67,"PPNA","Dates estimated from Colledge 2001 Fig3.2","IEDU PPNA",11650,11150,"Aegilops",3,0.00275482093663911,"Colledge2001","Aegilops sp.","Aegilops spp. (incl. crassa, kotschyi, peregrina, speltoides, umbellulata)","Aegilops","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"1716","ORIGINS","252–374","Iraq ed-Dubb","Iraq ed-Dubb",32.32,35.67,"PPNA","Dates estimated from Colledge 2001 Fig3.2","IEDU PPNA",11650,11150,"Amygdaloideae",7,0.0064279155188246,"Colledge2001",NA,"Amygdalus spp. (incl. communis, korshinskyi, webii)",NA,"Rosaceae","Fruits/nuts",NA,"Edible seed/fruit",NA,NA
"1717","ORIGINS","339–339","Iraq ed-Dubb","Iraq ed-Dubb",32.32,35.67,"PPNA","Dates estimated from Colledge 2001 Fig3.2","IEDU PPNA",11650,11150,"Avena",1,0.000918273645546373,"Colledge2001","Avena sp.","Avena spp. (incl. barbata, clauda, fatua, sativa, sterilis, wiestii)","Avena","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"1718","ORIGINS","340–362","Iraq ed-Dubb","Iraq ed-Dubb",32.32,35.67,"PPNA","Dates estimated from Colledge 2001 Fig3.2","IEDU PPNA",11650,11150,"Bromus",4,0.00367309458218549,"Colledge2001","Bromus sp.","Bromus spp. (incl. arvensis, danthoniae, diandrus, hordeaceus, secalinus, sterilis, tectorum)","Bromus","Poaceae","Grasses",NA,NA,"Small/medium-seeded",NA
"1719","ORIGINS","248–321","Iraq ed-Dubb","Iraq ed-Dubb",32.32,35.67,"PPNA","Dates estimated from Colledge 2001 Fig3.2","IEDU PPNA",11650,11150,"Cerastium",16,0.014692378328742,"Colledge2001","Cerastium sp.","Cerastium sp.","Cerastium","Caryophyllaceae","Wild plants",NA,NA,NA,NA
"1720","ORIGINS","371–371","Iraq ed-Dubb","Iraq ed-Dubb",32.32,35.67,"PPNA","Dates estimated from Colledge 2001 Fig3.2","IEDU PPNA",11650,11150,"Chenopodiaceae/Capparis",2,0.00183654729109274,"Colledge2001","Capparis sp.","Capparis spp. (incl. spinosa)","Capparis","Capparaceae",NA,NA,NA,NA,NA
"1721","ORIGINS","323–323","Iraq ed-Dubb","Iraq ed-Dubb",32.32,35.67,"PPNA","Dates estimated from Colledge 2001 Fig3.2","IEDU PPNA",11650,11150,"Colutea",1,0.000918273645546373,"Colledge2001","Colutea sp.","Colutea sp.","Colutea","Fabaceae","Pulses",NA,NA,NA,"Large/medium-seeded"
"1722","ORIGINS","251–373","Iraq ed-Dubb","Iraq ed-Dubb",32.32,35.67,"PPNA","Dates estimated from Colledge 2001 Fig3.2","IEDU PPNA",11650,11150,"Ficus",377,0.346189164370983,"Colledge2001","Ficus sp.","Ficus spp. (incl. carica)","Ficus","Moraceae","Fruits/nuts",NA,"Edible seed/fruit",NA,NA
"1723","ORIGINS","253–375","Iraq ed-Dubb","Iraq ed-Dubb",32.32,35.67,"PPNA","Dates estimated from Colledge 2001 Fig3.2","IEDU PPNA",11650,11150,"Galium",4,0.00367309458218549,"Colledge2001","Galium sp.","Galium spp. (incl. aparine, mollugo, spurium, tricornotum, verrucosum)","Galium","Rubiaceae","Wild plants",NA,NA,NA,NA
"1724","ORIGINS","288–288","Iraq ed-Dubb","Iraq ed-Dubb",32.32,35.67,"PPNA","Dates estimated from Colledge 2001 Fig3.2","IEDU PPNA",11650,11150,"Glaucium",1,0.000918273645546373,"Colledge2001","Glaucium sp.","Glaucium spp. (incl. aleppicum, corniculatum)","Glaucium","Papaveraceae","Wild plants",NA,NA,NA,NA
"1725","ORIGINS","285–285","Iraq ed-Dubb","Iraq ed-Dubb",32.32,35.67,"PPNA","Dates estimated from Colledge 2001 Fig3.2","IEDU PPNA",11650,11150,"Gypsophila",1,0.000918273645546373,"Colledge2001","Gypsophila sp.","Gypsophila spp. (incl. elegans, obionica, pilosa)","Gypsophila","Caryophillaceae","Wild plants",NA,NA,NA,NA
"1726","ORIGINS","363–363","Iraq ed-Dubb","Iraq ed-Dubb",32.32,35.67,"PPNA","Dates estimated from Colledge 2001 Fig3.2","IEDU PPNA",11650,11150,"Hordeum (non-cereal)",1,0.000918273645546373,"Colledge2001","Hordeum sp.","Hordeum spp. (bulbosum, glaucum, murinum, marinum, hystrix, sphaerococcum)","Hordeum","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"1727","ORIGINS","237–357","Iraq ed-Dubb","Iraq ed-Dubb",32.32,35.67,"PPNA","Dates estimated from Colledge 2001 Fig3.2","IEDU PPNA",11650,11150,"Hordeum spontaneum",15,0.0137741046831956,"Colledge2001","Hordeum spontaneum","Hordeum spp. (spontaneum, distichum)","Hordeum","Poaceae","Grasses","barley","Edible seed/fruit","Large/medium-seeded",NA
"1728","ORIGINS","239–276","Iraq ed-Dubb","Iraq ed-Dubb",32.32,35.67,"PPNA","Dates estimated from Colledge 2001 Fig3.2","IEDU PPNA",11650,11150,"Hordeum vulgare",2,0.00183654729109274,"Colledge2001","Hordeum vulgare","Hordeum spp. (spontaneum, distichum)","Hordeum","Poaceae","Grasses","barley","Edible seed/fruit","Large/medium-seeded",NA
"1729","ORIGINS","258–359","Iraq ed-Dubb","Iraq ed-Dubb",32.32,35.67,"PPNA","Dates estimated from Colledge 2001 Fig3.2","IEDU PPNA",11650,11150,"Hordeum vulgare/spontaneum",30,0.0275482093663912,"Colledge2001","Hordeum sp.","Hordeum spp. (spontaneum, distichum)","Hordeum","Poaceae","Grasses","barley","Edible seed/fruit","Large/medium-seeded",NA
"1730","ORIGINS","262–366","Iraq ed-Dubb","Iraq ed-Dubb",32.32,35.67,"PPNA","Dates estimated from Colledge 2001 Fig3.2","IEDU PPNA",11650,11150,"Lens",4,0.00367309458218549,"Colledge2001","Lens sp.","Lens spp. (incl. culinaris, orientalis)","Lens","Fabaceae","Pulses","lentil","Edible seed/fruit",NA,"Large/medium-seeded"
"1731","ORIGINS","297–315","Iraq ed-Dubb","Iraq ed-Dubb",32.32,35.67,"PPNA","Dates estimated from Colledge 2001 Fig3.2","IEDU PPNA",11650,11150,"Lolium",2,0.00183654729109274,"Colledge2001","Lolium sp.","Lolium spp. (incl. perenne, persicum, remotum, rigidum, temulentum)","Lolium","Poaceae","Grasses",NA,NA,"Large/medium-seeded",NA
"1732","ORIGINS","254–376","Iraq ed-Dubb","Iraq ed-Dubb",32.32,35.67,"PPNA","Dates estimated from Colledge 2001 Fig3.2","IEDU PPNA",11650,11150,"Lupinus",76,0.0697887970615243,"Colledge2001","Lupinus sp.","Lupinus spp. (incl. albus, angustifolius, pilosus)","Lupinus","Fabaceae","Pulses",NA,"Edible seed/fruit",NA,"Large/medium-seeded"
"1733","ORIGINS","242–364","Iraq ed-Dubb","Iraq ed-Dubb",32.32,35.67,"PPNA","Dates estimated from Colledge 2001 Fig3.2","IEDU PPNA",11650,11150,"Phalaris",52,0.0477502295684114,"Colledge2001","Phalaris sp.","Phalaris spp. (incl. minor, paradoxa, tuberosa)","Phalaris","Poaceae","Grasses",NA,"Edible seed/fruit","Small-seeded",NA
"1734","ORIGINS","246–369","Iraq ed-Dubb","Iraq ed-Dubb",32.32,35.67,"PPNA","Dates estimated from Colledge 2001 Fig3.2","IEDU PPNA",11650,11150,"Pistacia",99,0.0909090909090909,"Colledge2001","Pistacia sp.","Pistacia spp. (incl. atlantica, lentiscus, palaestina, terebinthus, vera)","Pistacia","Anacardiaceae","Fruits/nuts",NA,"Edible seed/fruit",NA,NA
"1735","ORIGINS","356–356","Iraq ed-Dubb","Iraq ed-Dubb",32.32,35.67,"PPNA","Dates estimated from Colledge 2001 Fig3.2","IEDU PPNA",11650,11150,"Triticum",1,0.000918273645546373,"Colledge2001","Triticum sp.","Triticum spp. (indeter.)","Triticum","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"1736","ORIGINS","270–270","Iraq ed-Dubb","Iraq ed-Dubb",32.32,35.67,"PPNA","Dates estimated from Colledge 2001 Fig3.2","IEDU PPNA",11650,11150,"Triticum boeoticum",1,0.000918273645546373,"Colledge2001","Triticum boeoticum","Triticum spp. (incl. boeoticum/monococcum)","Triticum","Poaceae","Grasses","einkorn wheat","Edible seed/fruit","Large/medium-seeded",NA
"1737","ORIGINS","236–355","Iraq ed-Dubb","Iraq ed-Dubb",32.32,35.67,"PPNA","Dates estimated from Colledge 2001 Fig3.2","IEDU PPNA",11650,11150,"Triticum dicoccum/monococcum",42,0.0385674931129477,"Colledge2001","Triticum sp.","Triticum spp. (indeter. founder)","Triticum","Poaceae","Grasses","wheat","Edible seed/fruit","Large/medium-seeded",NA
"1738","ORIGINS","344–344","Iraq ed-Dubb","Iraq ed-Dubb",32.32,35.67,"PPNA","Dates estimated from Colledge 2001 Fig3.2","IEDU PPNA",11650,11150,"Vicia faba",2,0.00183654729109274,"Colledge2001","Vicia faba","Vicia faba","Vicia","Fabaceae","Pulses",NA,"Edible seed/fruit",NA,"Large/medium-seeded"
"1739","ORIGINS","5931–6159","Jerf el Ahmar","Jerf el Ahmar",36.4,38.22,"PPNA","Used as site-level phase if no phase data available. Also used for Willcox (VHA 2008) as phase 3, which straddles Early and Late periods.","JEAH PPNA",11450,10650,"Adonis",58,0.00100340986351895,"WillcoxFornite99;Willcox96;WFH08","Adonis sp.","Adonis spp. (incl. aestivalis, annua, dentata, flammea, microcarpa)","Adonis","Ranunculaceae","Wild plants",NA,NA,NA,NA
"1740","ORIGINS","6146–6147","Jerf el Ahmar","Jerf el Ahmar",36.4,38.22,"PPNA","Used as site-level phase if no phase data available. Also used for Willcox (VHA 2008) as phase 3, which straddles Early and Late periods.","JEAH PPNA",11450,10650,"Aegilops",151,0.00261232567916142,"WFH08","Aegilops sp.","Aegilops spp. (incl. crassa, kotschyi, peregrina, speltoides, umbellulata)","Aegilops","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"1741","ORIGINS","6160–6160","Jerf el Ahmar","Jerf el Ahmar",36.4,38.22,"PPNA","Used as site-level phase if no phase data available. Also used for Willcox (VHA 2008) as phase 3, which straddles Early and Late periods.","JEAH PPNA",11450,10650,"Alyssum/Lepidium",2,3.46003401213434e-05,"WFH08",NA,"Brassicaceae indet. (edible)",NA,"Brassicaceae","Wild plants",NA,"Edible seed/fruit",NA,NA
"1742","ORIGINS","5890–6126","Jerf el Ahmar","Jerf el Ahmar",36.4,38.22,"PPNA","Used as site-level phase if no phase data available. Also used for Willcox (VHA 2008) as phase 3, which straddles Early and Late periods.","JEAH PPNA",11450,10650,"Amygdaloideae",526,0.00909988945191331,"Willcox02;WillcoxFornite99;Willcox96",NA,"Amygdalus spp. (incl. communis, korshinskyi, webii)",NA,"Rosaceae","Fruits/nuts",NA,"Edible seed/fruit",NA,NA
"1743","ORIGINS","5961–6161","Jerf el Ahmar","Jerf el Ahmar",36.4,38.22,"PPNA","Used as site-level phase if no phase data available. Also used for Willcox (VHA 2008) as phase 3, which straddles Early and Late periods.","JEAH PPNA",11450,10650,"Androsace maxima",35,0.000605505952123509,"WillcoxFornite99;WFH08","Androsace maxima","Androsace spp. (incl. maxima)","Androsace","Primulaceae","Wild plants",NA,NA,NA,NA
"1744","ORIGINS","6105–6105","Jerf el Ahmar","Jerf el Ahmar",36.4,38.22,"PPNA","Used as site-level phase if no phase data available. Also used for Willcox (VHA 2008) as phase 3, which straddles Early and Late periods.","JEAH PPNA",11450,10650,"Asparagus",5,8.65008503033585e-05,"WillcoxFornite99","Asparagus sp.","Asparagus sp.","Asparagus","Asparagaceae","Wild plants",NA,"stems",NA,NA
"1745","ORIGINS","5937–5937","Jerf el Ahmar","Jerf el Ahmar",36.4,38.22,"PPNA","Used as site-level phase if no phase data available. Also used for Willcox (VHA 2008) as phase 3, which straddles Early and Late periods.","JEAH PPNA",11450,10650,"Asphodelus",1,1.73001700606717e-05,"WillcoxFornite99","Asphodelus sp.","Asphodelus spp. (incl. aestivus, tenuifolius)","Asphodelus","Asphodelaceae","Wild plants",NA,"rhizomes, stems and leaves,",NA,NA
"1746","ORIGINS","5844–6163","Jerf el Ahmar","Jerf el Ahmar",36.4,38.22,"PPNA","Used as site-level phase if no phase data available. Also used for Willcox (VHA 2008) as phase 3, which straddles Early and Late periods.","JEAH PPNA",11450,10650,"Astragalus",236,0.00408284013431852,"Willcox02;WFH08","Astragalus sp.","Astragalus spp. (incl. annularis, callichrous, tribuloides, vogelii)","Astragalus","Fabaceae","Pulses",NA,"Edible seed/fruit",NA,"Small-seeded"
"1747","ORIGINS","5935–6164","Jerf el Ahmar","Jerf el Ahmar",36.4,38.22,"PPNA","Used as site-level phase if no phase data available. Also used for Willcox (VHA 2008) as phase 3, which straddles Early and Late periods.","JEAH PPNA",11450,10650,"Atriplex",22,0.000380603741334777,"WillcoxFornite99;WFH08","Atriplex sp.","Atriplex spp. (incl. lasiantha, leucoclada, prostrata, rosea)","Atriplex","Chenopodiaceae","Wild plants",NA,NA,NA,NA
"1748","ORIGINS","6165–6229","Jerf el Ahmar","Jerf el Ahmar",36.4,38.22,"PPNA","Used as site-level phase if no phase data available. Also used for Willcox (VHA 2008) as phase 3, which straddles Early and Late periods.","JEAH PPNA",11450,10650,"Bellevalia",341,0.00589935799068904,"WFH08","Bellevalia sp.","Bellevalia sp.","Bellevalia","Asparagaceae","Wild plants",NA,NA,NA,NA
"1749","ORIGINS","6167–6167","Jerf el Ahmar","Jerf el Ahmar",36.4,38.22,"PPNA","Used as site-level phase if no phase data available. Also used for Willcox (VHA 2008) as phase 3, which straddles Early and Late periods.","JEAH PPNA",11450,10650,"Brassica",20,0.000346003401213434,"WFH08","Brassica sp.","Brassica spp. (incl. nigra)","Brassica","Brassicaceae","Wild plants",NA,"Edible seed/fruit",NA,NA
"1750","ORIGINS","5845–5887","Jerf el Ahmar","Jerf el Ahmar",36.4,38.22,"PPNA","Used as site-level phase if no phase data available. Also used for Willcox (VHA 2008) as phase 3, which straddles Early and Late periods.","JEAH PPNA",11450,10650,"Brassica/Sinapis",40,0.000692006802426868,"Willcox02",NA,"Brassicaceae indet. (edible)",NA,"Brassicaceae","Wild plants",NA,"Edible seed/fruit",NA,NA
"1751","ORIGINS","5869–6166","Jerf el Ahmar","Jerf el Ahmar",36.4,38.22,"PPNA","Used as site-level phase if no phase data available. Also used for Willcox (VHA 2008) as phase 3, which straddles Early and Late periods.","JEAH PPNA",11450,10650,"Brassicaceae",539,0.00932479166270204,"Willcox02;WillcoxFornite99;WFH08",NA,"Brassicaceae indet. (edible)",NA,"Brassicaceae","Wild plants",NA,"Edible seed/fruit",NA,NA
"1752","ORIGINS","5924–6148","Jerf el Ahmar","Jerf el Ahmar",36.4,38.22,"PPNA","Used as site-level phase if no phase data available. Also used for Willcox (VHA 2008) as phase 3, which straddles Early and Late periods.","JEAH PPNA",11450,10650,"Bromus",127,0.0021971215977053,"WillcoxFornite99;Willcox96;WFH08","Bromus sp.","Bromus spp. (incl. arvensis, danthoniae, diandrus, hordeaceus, secalinus, sterilis, tectorum)","Bromus","Poaceae","Grasses",NA,NA,"Small/medium-seeded",NA
"1753","ORIGINS","6174–6174","Jerf el Ahmar","Jerf el Ahmar",36.4,38.22,"PPNA","Used as site-level phase if no phase data available. Also used for Willcox (VHA 2008) as phase 3, which straddles Early and Late periods.","JEAH PPNA",11450,10650,"Bryonia",28,0.000484404761698808,"WFH08","Bryonia sp.","Bryonia sp.","Bryonia","Cucurbitaceae","Wild plants",NA,NA,NA,NA
"1754","ORIGINS","5888–6213","Jerf el Ahmar","Jerf el Ahmar",36.4,38.22,"PPNA","Used as site-level phase if no phase data available. Also used for Willcox (VHA 2008) as phase 3, which straddles Early and Late periods.","JEAH PPNA",11450,10650,"Capparis",399,0.006902767854208,"Willcox02;WillcoxFornite99;Willcox96;WFH08","Capparis sp.","Capparis spp. (incl. spinosa)","Capparis","Capparaceae","Fruits/nuts",NA,"Edible seed/fruit",NA,NA
"1755","ORIGINS","5993–6050","Jerf el Ahmar","Jerf el Ahmar",36.4,38.22,"PPNA","Used as site-level phase if no phase data available. Also used for Willcox (VHA 2008) as phase 3, which straddles Early and Late periods.","JEAH PPNA",11450,10650,"Capsella",4,6.92006802426868e-05,"WillcoxFornite99","Capsella sp.","Capsella spp. (incl. bursa-pastoris)","Capsella","Brassicaceae","Wild plants",NA,"Edible seed/fruit",NA,NA
"1756","ORIGINS","6212–6212","Jerf el Ahmar","Jerf el Ahmar",36.4,38.22,"PPNA","Used as site-level phase if no phase data available. Also used for Willcox (VHA 2008) as phase 3, which straddles Early and Late periods.","JEAH PPNA",11450,10650,"Celtis",1,1.73001700606717e-05,"WFH08","Celtis sp.","Celtis spp. (incl. australis, tournefortii)","Celtis","Cannabaceae","Wild plants",NA,"Edible seed/fruit",NA,NA
"1757","ORIGINS","6035–6168","Jerf el Ahmar","Jerf el Ahmar",36.4,38.22,"PPNA","Used as site-level phase if no phase data available. Also used for Willcox (VHA 2008) as phase 3, which straddles Early and Late periods.","JEAH PPNA",11450,10650,"Centaurea",23,0.000397903911395449,"WillcoxFornite99;WFH08","Centaurea sp.","Centaurea spp. (incl. pallescens)","Centaurea","Asteraceae","Wild plants",NA,"flowers, stems",NA,NA
"1758","ORIGINS","5934–5957","Jerf el Ahmar","Jerf el Ahmar",36.4,38.22,"PPNA","Used as site-level phase if no phase data available. Also used for Willcox (VHA 2008) as phase 3, which straddles Early and Late periods.","JEAH PPNA",11450,10650,"Chenopodium",14,0.000242202380849404,"WillcoxFornite99","Chenopodium sp.","Chenopodium spp. (incl. album, glaucum, murale, rubrum)","Chenopodium","Chenopodiaceae","Wild plants",NA,NA,NA,NA
"1759","ORIGINS","6172–6172","Jerf el Ahmar","Jerf el Ahmar",36.4,38.22,"PPNA","Used as site-level phase if no phase data available. Also used for Willcox (VHA 2008) as phase 3, which straddles Early and Late periods.","JEAH PPNA",11450,10650,"Coronilla",3,5.19005101820151e-05,"WFH08","Coronilla sp.","Coronilla sp.","Coronilla","Fabaceae","Pulses",NA,NA,NA,"Small-seeded"
"1760","ORIGINS","6173–6173","Jerf el Ahmar","Jerf el Ahmar",36.4,38.22,"PPNA","Used as site-level phase if no phase data available. Also used for Willcox (VHA 2008) as phase 3, which straddles Early and Late periods.","JEAH PPNA",11450,10650,"Crucianella",1,1.73001700606717e-05,"WFH08","Crucianella sp.","Crucianella sp.","Crucianella","Rubiaceae","Wild plants",NA,NA,NA,NA
"1761","ORIGINS","6157–6157","Jerf el Ahmar","Jerf el Ahmar",36.4,38.22,"PPNA","Used as site-level phase if no phase data available. Also used for Willcox (VHA 2008) as phase 3, which straddles Early and Late periods.","JEAH PPNA",11450,10650,"Eremopyrum",9,0.000155701530546045,"WFH08","Eremopyrum sp.","Eremopyrum spp. (incl. bonaepartis)","Eremopyrum","Poaceae","Grasses",NA,NA,"Large/medium-seeded",NA
"1762","ORIGINS","5899–6177","Jerf el Ahmar","Jerf el Ahmar",36.4,38.22,"PPNA","Used as site-level phase if no phase data available. Also used for Willcox (VHA 2008) as phase 3, which straddles Early and Late periods.","JEAH PPNA",11450,10650,"Erodium",41,0.00070930697248754,"Willcox02;WFH08","Erodium sp.","Erodium spp. (incl. ciconium, gruinum)","Erodium","Geraniaceae","Wild plants",NA,NA,NA,NA
